
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
108041,13725.2,-6.44536,µm,Segment,Segment Position,4,4,1,100000005,510000001175,
106571,12436.6,17.0185,µm,Segment,Segment Position,4,4,1,100000010,510000002707,
107355,12266.9,13.1095,µm,Segment,Segment Position,5,1,1,100000007,510000001551,
106541,14012.7,7.45766,µm,Segment,Segment Position,5,1,1,100000012,510000003717,
107272,12784.3,-4.39031,µm,Segment,Segment Position,5,2,1,100000002,510000000662,
108022,14222,-16.5183,µm,Segment,Segment Position,5,2,1,100000004,510000000915,
107898,13753.9,15.3592,µm,Segment,Segment Position,5,2,1,100000005,510000001082,
107294,12269.4,9.79326,µm,Segment,Segment Position,5,2,1,100000007,510000001704,
106557,13883.7,15.5209,µm,Segment,Segment Position,5,2,1,100000012,510000003157,
106581,14019.4,9.8559,µm,Segment,Segment Position,5,2,1,100000012,510000003190,
107204,12829.2,-6.97175,µm,Segment,Segment Position,5,3,1,100000002,510000000720,
108038,14235.5,-17.2802,µm,Segment,Segment Position,5,3,1,100000004,510000000978,
